Laguna Niguel,CA,ORANGE,"Laguna Niguel, CA","Laguna Niguel, CA"
Laguna Park,TX,BOSQUE,"Laguna Park, TX","Laguna Park, TX"
Port Isabel,TX,CAMERON,"Laguna Vista, TX","Port Isabel, TX"
Laguna Woods,CA,ORANGE,"Laguna Woods, CA","Laguna Woods, CA"
Laguna,NM,CIBOLA,"Laguna, NM","Laguna, NM"
Ribera,NM,SAN MIGUEL,"Lagunita, NM","Ribera, NM"
Lagunitas,CA,MARIN,"Lagunitas, CA","Lagunitas, CA"
Lahaina,HI,MAUI,"Lahaina, HI","Lahaina, HI"
Lahaska,PA,BUCKS,"Lahaska, PA","Lahaska, PA"
Burlington,MA,MIDDLESEX,"Lahey Clinic Med Ctr, MA","Burlington, MA"
Lahmansville,WV,GRANT,"Lahmansville, WV","Lahmansville, WV"
Lahoma,OK,GARFIELD,"Lahoma, OK","Lahoma, OK"
Unionville,VA,ORANGE,"Lahore, VA","Unionville, VA"
Laie,HI,HONOLULU,"Laie, HI","Laie, HI"
Laings,OH,MONROE,"Laings, OH","Laings, OH"
Laingsburg,MI,SHIAWASSEE,"Laingsburg, MI","Laingsburg, MI"
Cynthiana,KY,HARRISON,"Lair, KY","Cynthiana, KY"
Laird Hill,TX,RUSK,"Laird Hill, TX","Laird Hill, TX"
Wray,CO,YUMA,"Laird, CO","Wray, CO"
Loomis,NE,PHELPS,"Laird, NE","Loomis, NE"
Clinton,NY,ONEIDA,"Lairdsville, NY","Clinton, NY"
Lairdsville,PA,LYCOMING,"Lairdsville, PA","Lairdsville, PA"
Lajas,PR,LAJAS,"Lajas, PR","Lajas, PR"
Terlingua,TX,BREWSTER,"Lajitas, TX","Terlingua, TX"
Cedar Hill,MO,JEFFERSON,"Lake Adelle, MO","Cedar Hill, MO"
Lake Alfred,FL,POLK,"Lake Alfred, FL","Lake Alfred, FL"
Fall City,WA,KING,"Lake Alice, WA","Fall City, WA"
Westwood,CA,LASSEN,"Lake Almanor Sports & Spirit, CA","Westwood, CA"
Westwood,CA,LASSEN,"Lake Almanor, CA","Westwood, CA"
Oklahoma City,OK,OKLAHOMA,"Lake Aluma, OK","Oklahoma City, OK"
Harrisburg,SD,LINCOLN,"Lake Alvin, SD","Harrisburg, SD"
Lake Andes,SD,CHARLES MIX,"Lake Andes, SD","Lake Andes, SD"
Auburn Hills,MI,OAKLAND,"Lake Angelus, MI","Auburn Hills, MI"
Lake Ann,MI,BENZIE,"Lake Ann, MI","Lake Ann, MI"
Freeman,MO,CASS,"Lake Annette, MO","Freeman, MO"
Lake Ariel,PA,WAYNE,"Lake Ariel, PA","Lake Ariel, PA"
Lake Arrowhead,CA,SAN BERNARDINO,"Lake Arrowhead, CA","Lake Arrowhead, CA"
Waleska,GA,CHEROKEE,"Lake Arrowhead, GA","Waleska, GA"
Lake Arthur,LA,JEFFERSON DAVIS,"Lake Arthur, LA","Lake Arthur, LA"
Lake Arthur,NM,CHAVES,"Lake Arthur, NM","Lake Arthur, NM"
Van Nuys,CA,LOS ANGELES,"Lake Balboa, CA","Van Nuys, CA"
Barrington,IL,LAKE,"Lake Barrington Shores, IL","Barrington, IL"
Wauconda,IL,LAKE,"Lake Barrington, IL","Wauconda, IL"
Lake Benton,MN,LINCOLN,"Lake Benton, MN","Lake Benton, MN"
Lake Bluff,IL,LAKE,"Lake Bluff, IL","Lake Bluff, IL"
Harrisville,NY,LEWIS,"Lake Bonaparte, NY","Harrisville, NY"
Chester,SD,LAKE,"Lake Brandt, SD","Chester, SD"
Bridgeport,TX,WISE,"Lake Bridgeport, TX","Bridgeport, TX"
Lake Bronson,MN,KITTSON,"Lake Bronson, MN","Lake Bronson, MN"
Brownwood,TX,BROWN,"Lake Brownwood, TX","Brownwood, TX"
Newellton,LA,TENSAS,"Lake Bruin, LA","Newellton, LA"
Orlando,FL,ORANGE,"Lake Buena Vista, FL","Orlando, FL"
Lake Butler,FL,UNION,"Lake Butler, FL","Lake Butler, FL"
Huron,SD,BEADLE,"Lake Byron, SD","Huron, SD"
Canton,OH,STARK,"Lake Cable, OH","Canton, OH"
Mapleton,IL,PEORIA,"Lake Camelot, IL","Mapleton, IL"
Brookings,SD,BROOKINGS,"Lake Campbell, SD","Brookings, SD"
Carmel,NY,PUTNAM,"Lake Carmel, NY","Carmel, NY"
Franklin,VT,FRANKLIN,"Lake Carmi, VT","Franklin, VT"
Lanark,IL,CARROLL,"Lake Carroll, IL","Lanark, IL"
Potts Camp,MS,MARSHALL,"Lake Center, MS","Potts Camp, MS"
Rockbridge,IL,GREENE,"Lake Centralia, IL","Rockbridge, IL"
Lake Charles,LA,CALCASIEU,"Lake Charles, LA","Lake Charles, LA"
Henderson,TX,RUSK,"Lake Cherokee, TX","Henderson, TX"
Grover,MO,SAINT LOUIS,"Lake Chesterfield, MO","Grover, MO"
Lake Cicott,IN,CASS,"Lake Cicott, IN","Lake Cicott, IN"
Lake City,AR,CRAIGHEAD,"Lake City, AR","Lake City, AR"
Lake City,CA,MODOC,"Lake City, CA","Lake City, CA"
Lake City,CO,HINSDALE,"Lake City, CO","Lake City, CO"
Lake City,FL,COLUMBIA,"Lake City, FL","Lake City, FL"
Morrow,GA,CLAYTON,"Lake City, GA","Morrow, GA"
Lake City,IA,CALHOUN,"Lake City, IA","Lake City, IA"
Lovington,IL,MOULTRIE,"Lake City, IL","Lovington, IL"
Lake City,KS,BARBER,"Lake City, KS","Lake City, KS"
Grand Rivers,KY,LIVINGSTON,"Lake City, KY","Grand Rivers, KY"
Lake City,MI,MISSAUKEE,"Lake City, MI","Lake City, MI"
Lake City,MN,WABASHA,"Lake City, MN","Lake City, MN"
Lake City,PA,ERIE,"Lake City, PA","Lake City, PA"
Lake City,SC,FLORENCE,"Lake City, SC","Lake City, SC"
Lake City,SD,MARSHALL,"Lake City, SD","Lake City, SD"
Lake City,TN,ANDERSON,"Lake City, TN","Lake City, TN"
Mathis,TX,SAN PATRICIO,"Lake City, TX","Mathis, TX"
Seattle,WA,KING,"Lake City, WA","Seattle, WA"
West Palm Beach,FL,PALM BEACH,"Lake Clarke Shores, FL","West Palm Beach, FL"
West Palm Beach,FL,PALM BEACH,"Lake Clarke, FL","West Palm Beach, FL"
Lake Clear,NY,FRANKLIN,"Lake Clear, NY","Lake Clear, NY"
Saranac Lake,NY,FRANKLIN,"Lake Colby, NY","Saranac Lake, NY"
Lake Como,FL,PUTNAM,"Lake Como, FL","Lake Como, FL"
Belmar,NJ,MONMOUTH,"Lake Como, NJ","Belmar, NJ"
Lake Como,PA,WAYNE,"Lake Como, PA","Lake Como, PA"
Lake Cormorant,MS,DESOTO,"Lake Cormorant, MS","Lake Cormorant, MS"
Lake Creek,TX,DELTA,"Lake Creek, TX","Lake Creek, TX"
Port Angeles,WA,CLALLAM,"Lake Crescent, WA","Port Angeles, WA"
Creal Springs,IL,WILLIAMSON,"Lake Crest, IL","Creal Springs, IL"
Lake Crystal,MN,BLUE EARTH,"Lake Crystal, MN","Lake Crystal, MN"
Lowell,IN,LAKE,"Lake Dalecarlia, IN","Lowell, IN"
Lake Dallas,TX,DENTON,"Lake Dallas, TX","Lake Dallas, TX"
Delhi,NY,DELAWARE,"Lake Delaware, NY","Delhi, NY"
Rome,NY,ONEIDA,"Lake Delta, NY","Rome, NY"
Lake Delton,WI,SAUK,"Lake Delton, WI","Lake Delton, WI"
Middle Grove,NY,SARATOGA,"Lake Desolation, NY","Middle Grove, NY"
Salisbury,VT,ADDISON,"Lake Dunmore, VT","Salisbury, VT"
Martinsville,IN,MORGAN,"Lake Edgewood, IN","Martinsville, IN"
Nisswa,MN,CROW WING,"Lake Edwards, MN","Nisswa, MN"
Lake Hughes,CA,LOS ANGELES,"Lake Elizabeth, CA","Lake Hughes, CA"
Lake Elmo,MN,WASHINGTON,"Lake Elmo, MN","Lake Elmo, MN"
Lake Elmore,VT,LAMOILLE,"Lake Elmore, VT","Lake Elmore, VT"
Lake Elsinore,CA,RIVERSIDE,"Lake Elsinore, CA","Lake Elsinore, CA"
East Dorset,VT,BENNINGTON,"Lake Emerald, VT","East Dorset, VT"
Amherst Junction,WI,PORTAGE,"Lake Emily, WI","Amherst Junction, WI"
Park Rapids,MN,HUBBARD,"Lake Emma, MN","Park Rapids, MN"
Eufaula,OK,MCINTOSH,"Lake Eufaula, OK","Eufaula, OK"
Seattle,WA,KING,"Lake Forest Park, WA","Seattle, WA"
Lake Forest,CA,ORANGE,"Lake Forest, CA","Lake Forest, CA"
Lake Forest,IL,LAKE,"Lake Forest, IL","Lake Forest, IL"
Sainte Genevieve,MO,SAINTE GENEVIEVE,"Lake Forest, MO","Sainte Genevieve, MO"
Lake Fork,ID,VALLEY,"Lake Fork, ID","Lake Fork, ID"
Lake Fork,IL,LOGAN,"Lake Fork, IL","Lake Fork, IL"
Jeromesville,OH,ASHLAND,"Lake Fork, OH","Jeromesville, OH"
Front Royal,VA,WARREN,"Lake Frederick, VA","Front Royal, VA"
Unionville,CT,HARTFORD,"Lake Garda, CT","Unionville, CT"
Great Neck,NY,NASSAU,"Lake Gardens, NY","Great Neck, NY"
Lake Geneva,FL,CLAY,"Lake Geneva, FL","Lake Geneva, FL"
Lake Geneva,WI,WALWORTH,"Lake Geneva, WI","Lake Geneva, WI"
Lake George,CO,PARK,"Lake George, CO","Lake George, CO"
Lake George,MI,CLARE,"Lake George, MI","Lake George, MI"
Lake George,MN,HUBBARD,"Lake George, MN","Lake George, MN"
Lake George,NY,WARREN,"Lake George, NY","Lake George, NY"
Rhinelander,WI,ONEIDA,"Lake George, WI","Rhinelander, WI"
Crestline,CA,SAN BERNARDINO,"Lake Gregory, CA","Crestline, CA"
Lake Grove,NY,SUFFOLK,"Lake Grove, NY","Lake Grove, NY"
Lake Oswego,OR,CLACKAMAS,"Lake Grove, OR","Lake Oswego, OR"
Chippewa Falls,WI,CHIPPEWA,"Lake Hallie, WI","Chippewa Falls, WI"
Hot Springs National Park,AR,GARLAND,"Lake Hamilton, AR","Hot Springs National Park, AR"
Lake Hamilton,FL,POLK,"Lake Hamilton, FL","Lake Hamilton, FL"
Lake Harbor,FL,PALM BEACH,"Lake Harbor, FL","Lake Harbor, FL"
Lake Harmony,PA,CARBON,"Lake Harmony, PA","Lake Harmony, PA"
Lake Havasu City,AZ,MOHAVE,"Lake Havasu City, AZ","Lake Havasu City, AZ"
Lake Helen,FL,VOLUSIA,"Lake Helen, FL","Lake Helen, FL"
Paynesville,MN,STEARNS,"Lake Henry, MN","Paynesville, MN"
Madison,SD,LAKE,"Lake Herman, SD","Madison, SD"
Lake Hiawatha,NJ,MORRIS,"Lake Hiawatha, NJ","Lake Hiawatha, NJ"
Lake Hill,NY,ULSTER,"Lake Hill, NY","Lake Hill, NY"
Lakehills,TX,BANDERA,"Lake Hills, TX","Lakehills, TX"
Mount Holly,VT,RUTLAND,"Lake Hinevah, VT","Mount Holly, VT"
Holcombe,WI,CHIPPEWA,"Lake Holcombe, WI","Holcombe, WI"
Port Orchard,WA,KITSAP,"Lake Holiday, WA","Port Orchard, WA"
Lake Hopatcong,NJ,MORRIS,"Lake Hopatcong, NJ","Lake Hopatcong, NJ"
Orwell,VT,ADDISON,"Lake Hortonia, VT","Orwell, VT"
Lake Hubert,MN,CROW WING,"Lake Hubert, MN","Lake Hubert, MN"
Lake Hughes,CA,LOS ANGELES,"Lake Hughes, CA","Lake Hughes, CA"
Lake Huntington,NY,SULLIVAN,"Lake Huntington, NY","Lake Huntington, NY"
Lake In The Hills,IL,MCHENRY,"Lake In The Hills, IL","Lake In The Hills, IL"
Boonton,NJ,MORRIS,"Lake Intervale, NJ","Boonton, NJ"
Hinesburg,VT,CHITTENDEN,"Lake Iroquois, VT","Hinesburg, VT"
Lake Isabella,CA,KERN,"Lake Isabella, CA","Lake Isabella, CA"
Weidman,MI,ISABELLA,"Lake Isabella, MI","Weidman, MI"
Park Rapids,MN,HUBBARD,"Lake Itasca, MN","Park Rapids, MN"
Lake Jackson,TX,BRAZORIA,"Lake Jackson, TX","Lake Jackson, TX"
Jacksonville,TX,CHEROKEE,"Lake Jacksonville, TX","Jacksonville, TX"
Angola,IN,STEUBEN,"Lake James, IN","Angola, IN"
Carnation,WA,KING,"Lake Joy, WA","Carnation, WA"
Lake Junaluska,NC,HAYWOOD,"Lake Junaluska, NC","Lake Junaluska, NC"
Katonah,NY,WESTCHESTER,"Lake Katonah, NY","Katonah, NY"
Lake Katrine,NY,ULSTER,"Lake Katrine, NY","Lake Katrine, NY"
Mount Olive,IL,MACOUPIN,"Lake Keho, IL","Mount Olive, IL"
Gainesville,TX,COOKE,"Lake Kiowa, TX","Gainesville, TX"
South Salem,NY,WESTCHESTER,"Lake Kitchawan, NY","South Salem, NY"
Palmdale,CA,LOS ANGELES,"Lake La, CA","Palmdale, CA"
Odessa,MO,LAFAYETTE,"Lake Lafayette, MO","Odessa, MO"
Morrisville,VT,LAMOILLE,"Lake Lamoille, VT","Morrisville, VT"
Mapleton,IL,PEORIA,"Lake Lancelot, IL","Mapleton, IL"
Lake Leelanau,MI,LEELANAU,"Lake Leelanau, MI","Lake Leelanau, MI"
Lake Lillian,MN,KANDIYOHI,"Lake Lillian, MN","Lake Lillian, MN"
Groesbeck,TX,LIMESTONE,"Lake Limestone, TX","Groesbeck, TX"
Lincoln City,IN,SPENCER,"Lake Lincoln, IN","Lincoln City, IN"
Mahopac,NY,PUTNAM,"Lake Lincolnd, NY","Mahopac, NY"
Mahopac,NY,PUTNAM,"Lake Lincolndale, NY","Mahopac, NY"
Lake Linden,MI,HOUGHTON,"Lake Linden, MI","Lake Linden, MI"
New Market,MD,FREDERICK,"Lake Linganore, MD","New Market, MD"
Palmdale,CA,LOS ANGELES,"Lake Los Angeles, CA","Palmdale, CA"
Lees Summit,MO,JACKSON,"Lake Lotawana, MO","Lees Summit, MO"
Lake Lure,NC,RUTHERFORD,"Lake Lure, NC","Lake Lure, NC"
Lake Luzerne,NY,WARREN,"Lake Luzerne, NY","Lake Luzerne, NY"
Lake Lynn,PA,FAYETTE,"Lake Lynn, PA","Lake Lynn, PA"
Wentworth,SD,LAKE,"Lake Madison, SD","Wentworth, SD"
Mahopac,NY,PUTNAM,"Lake Mahopac, NY","Mahopac, NY"
Mammoth Lakes,CA,MONO,"Lake Mary, CA","Mammoth Lakes, CA"
Lake Mary,FL,SEMINOLE,"Lake Mary, FL","Lake Mary, FL"
Orange,MA,FRANKLIN,"Lake Mattawa, MA","Orange, MA"
Quincy,IN,OWEN,"Lake Maxine, IN","Quincy, IN"
Lake Mc Donald,MT,FLATHEAD,"Lake Mc Donald, MT","Lake Mc Donald, MT"
Greensburg,IN,DECATUR,"Lake Mccoy, IN","Greensburg, IN"
Lake Mc Donald,MT,FLATHEAD,"Lake Mcdonald, MT","Lake Mc Donald, MT"
Kingman,AZ,MOHAVE,"Lake Mead Rancheros, AZ","Kingman, AZ"
Bottineau,ND,BOTTINEAU,"Lake Metigoshe, ND","Bottineau, ND"
Lake Mills,IA,WINNEBAGO,"Lake Mills, IA","Lake Mills, IA"
Lake Mills,WI,JEFFERSON,"Lake Mills, WI","Lake Mills, WI"
Lake Milton,OH,MAHONING,"Lake Milton, OH","Lake Milton, OH"
Lake Minchumina,AK,YUKON KOYUKUK,"Lake Minchumina, AK","Lake Minchumina, AK"
Mitchell,SD,DAVISON,"Lake Mitchell, SD","Mitchell, SD"
Hartford City,IN,BLACKFORD,"Lake Mohee, IN","Hartford City, IN"
Mohegan Lake,NY,WESTCHESTER,"Lake Mohegan, NY","Mohegan Lake, NY"
Lake Monroe,FL,SEMINOLE,"Lake Monroe, FL","Lake Monroe, FL"
Palmyra,VA,FLUVANNA,"Lake Montcelo, VA","Palmyra, VA"
Lake Montezuma,AZ,YAVAPAI,"Lake Montezuma, AZ","Lake Montezuma, AZ"
Palmyra,VA,FLUVANNA,"Lake Monticello, VA","Palmyra, VA"
Fairlee,VT,ORANGE,"Lake Morey, VT","Fairlee, VT"
Leesville,SC,LEXINGTON,"Lake Murray Shores, SC","Leesville, SC"
Chapin,SC,LEXINGTON,"Lake Murray, SC","Chapin, SC"
Holts Summit,MO,CALLAWAY,"Lake Mykee Town, MO","Holts Summit, MO"
Paso Robles,CA,SAN LUIS OBISPO,"Lake Nacimiento, CA","Paso Robles, CA"
Folsom,CA,SACRAMENTO,"Lake Natoma, CA","Folsom, CA"
Lake Nebagamon,WI,DOUGLAS,"Lake Nebagamon, WI","Lake Nebagamon, WI"
Lapeer,MI,LAPEER,"Lake Nepessing, MI","Lapeer, MI"
Canyon,MN,SAINT LOUIS,"Lake Nichols, MN","Canyon, MN"
Terre Haute,IN,VIGO,"Lake Noji, IN","Terre Haute, IN"
Lake Norden,SD,HAMLIN,"Lake Norden, SD","Lake Norden, SD"
Lake Odessa,MI,IONIA,"Lake Odessa, MI","Lake Odessa, MI"
Bonner Springs,KS,WYANDOTTE,"Lake Of The Forest, KS","Bonner Springs, KS"
Auburn,CA,PLACER,"Lake Of The Pines, CA","Auburn, CA"
Dunlap,IL,PEORIA,"Lake Of The Woods, IL","Dunlap, IL"
Locust Grove,VA,ORANGE,"Lake Of The Woods, VA","Locust Grove, VA"
Locust Grove,VA,ORANGE,"Lake Of Woods, VA","Locust Grove, VA"
Lake Orion,MI,OAKLAND,"Lake Orion, MI","Lake Orion, MI"
Lake Oswego,OR,CLACKAMAS,"Lake Oswego, OR","Lake Oswego, OR"
Lake Ozark,MO,CAMDEN,"Lake Ozark, MO","Lake Ozark, MO"
Clallam Bay,WA,CLALLAM,"Lake Ozette, WA","Clallam Bay, WA"
Ridge,NY,SUFFOLK,"Lake Panamoka, NY","Ridge, NY"
Lake Panasoffkee,FL,SUMTER,"Lake Panasoffkee, FL","Lake Panasoffkee, FL"
Panora,IA,GUTHRIE,"Lake Panorama, IA","Panora, IA"
West Palm Beach,FL,PALM BEACH,"Lake Park, FL","West Palm Beach, FL"
Lake Park,GA,LOWNDES,"Lake Park, GA","Lake Park, GA"
Lake Park,IA,DICKINSON,"Lake Park, IA","Lake Park, IA"
Lake Park,MN,BECKER,"Lake Park, MN","Lake Park, MN"
Indian Trail,NC,UNION,"Lake Park, NC","Indian Trail, NC"
Newport,VT,ORLEANS,"Lake Park, VT","Newport, VT"
Lake Peekskill,NY,PUTNAM,"Lake Peekskill, NY","Lake Peekskill, NY"
Lake Placid,FL,HIGHLANDS,"Lake Placid, FL","Lake Placid, FL"
Lake Placid,NY,ESSEX,"Lake Placid, NY","Lake Placid, NY"
Lake Pleasant,MA,FRANKLIN,"Lake Pleasant, MA","Lake Pleasant, MA"
Lake Pleasant,NY,HAMILTON,"Lake Pleasant, NY","Lake Pleasant, NY"
Arlington,SD,KINGSBURY,"Lake Poinsett, SD","Arlington, SD"
Tooele,UT,TOOELE,"Lake Point, UT","Tooele, UT"
Page,AZ,COCONINO,"Lake Powell Mart, AZ","Page, AZ"
Lake Powell,UT,SAN JUAN,"Lake Powell, UT","Lake Powell, UT"
Lake Preston,SD,KINGSBURY,"Lake Preston, SD","Lake Preston, SD"
Lake Providence,LA,EAST CARROLL,"Lake Providence, LA","Lake Providence, LA"
Shawnee,KS,JOHNSON,"Lake Quivira, KS","Shawnee, KS"
Ludlow,VT,WINDSOR,"Lake Rescue, VT","Ludlow, VT"
Woodbridge,VA,PRINCE WILLIAM,"Lake Ridge, VA","Woodbridge, VA"
Bridgeport,WV,HARRISON,"Lake Ridge, WV","Bridgeport, WV"
Ronkonkoma,NY,SUFFOLK,"Lake Ronkonkoma Heights, NY","Ronkonkoma, NY"
Ronkonkoma,NY,SUFFOLK,"Lake Ronkonkoma, NY","Ronkonkoma, NY"
Lakeland,MN,WASHINGTON,"Lake Saint Croix Beach, MN","Lakeland, MN"
Ferriday,LA,CONCORDIA,"Lake Saint John, LA","Ferriday, LA"
Lake Saint Louis,MO,SAINT CHARLES,"Lake Saint Louis, MO","Lake Saint Louis, MO"
San Marcos,CA,SAN DIEGO,"Lake San Marcos, CA","San Marcos, CA"
Robbinsville,NC,GRAHAM,"Lake Santeetlah, NC","Robbinsville, NC"
Effingham,IL,EFFINGHAM,"Lake Sara, IL","Effingham, IL"
Kent,WA,KING,"Lake Sawyer, WA","Kent, WA"
Mahopac,NY,PUTNAM,"Lake Secor, NY","Mahopac, NY"
Westlake Village,CA,VENTURA,"Lake Sherwood, CA","Westlake Village, CA"
Marthasville,MO,WARREN,"Lake Sherwood, MO","Marthasville, MO"
Pasadena,MD,ANNE ARUNDEL,"Lake Shore, MD","Pasadena, MD"
Nisswa,MN,CROW WING,"Lake Shore, MN","Nisswa, MN"
Brownwood,TX,BROWN,"Lake Shore, TX","Brownwood, TX"
Spanish Fork,UT,UTAH,"Lake Shore, UT","Spanish Fork, UT"
Sinai,SD,BROOKINGS,"Lake Sinai, SD","Sinai, SD"
North Canton,OH,STARK,"Lake Slagle, OH","North Canton, OH"
Jonesboro,GA,CLAYTON,"Lake Spivey, GA","Jonesboro, GA"
Lake Spring,MO,DENT,"Lake Spring, MO","Lake Spring, MO"
Poultney,VT,RUTLAND,"Lake St Catherine, VT","Poultney, VT"
Lake Saint Louis,MO,SAINT CHARLES,"Lake St Louis, MO","Lake Saint Louis, MO"
Lake Station,IN,LAKE,"Lake Station, IN","Lake Station, IN"
Lake,MI,CLARE,"Lake Station, MI","Lake, MI"
Lake Stevens,WA,SNOHOMISH,"Lake Stevens, WA","Lake Stevens, WA"
Stockholm,NJ,SUSSEX,"Lake Stockholm, NJ","Stockholm, NJ"
New Hyde Park,NY,NASSAU,"Lake Success, NY","New Hyde Park, NY"
Sullivan,IN,SULLIVAN,"Lake Sullivan, IN","Sullivan, IN"
Fort Sumner,NM,DE BACA,"Lake Sumner, NM","Fort Sumner, NM"
Arcadia,FL,DE SOTO,"Lake Suzy, FL","Arcadia, FL"
Oak Ridge,NJ,PASSAIC,"Lake Swannanoa, NJ","Oak Ridge, NJ"
Carbondale,IL,JACKSON,"Lake Tacoma, IL","Carbondale, IL"
Stockholm,NJ,SUSSEX,"Lake Tamarack, NJ","Stockholm, NJ"
Blue Springs,MO,JACKSON,"Lake Tapawingo, MO","Blue Springs, MO"
Bonney Lake,WA,PIERCE,"Lake Tapps, WA","Bonney Lake, WA"
Blue Springs,MO,JACKSON,"Lake Tapwingo, MO","Blue Springs, MO"
Putnam,IL,PUTNAM,"Lake Thunderbird, IL","Putnam, IL"
Lake Tomahawk,WI,ONEIDA,"Lake Tomahawk, WI","Lake Tomahawk, WI"
Lake Toxaway,NC,TRANSYLVANIA,"Lake Toxaway, NC","Lake Toxaway, NC"
Crownpoint,NM,MCKINLEY,"Lake Valley, NM","Crownpoint, NM"
Woodbury,VT,WASHINGTON,"Lake Valley, VT","Woodbury, VT"
Lampasas,TX,LAMPASAS,"Lake Victor, TX","Lampasas, TX"
Milo,ME,PISCATAQUIS,"Lake View Plt, ME","Milo, ME"
Sylmar,CA,LOS ANGELES,"Lake View Ter, CA","Sylmar, CA"
Sylmar,CA,LOS ANGELES,"Lake View Terrace, CA","Sylmar, CA"
Mc Calla,AL,JEFFERSON,"Lake View, AL","Mc Calla, AL"
Lake View,IA,SAC,"Lake View, IA","Lake View, IA"
Walls,MS,DESOTO,"Lake View, MS","Walls, MS"
Lake View,NY,ERIE,"Lake View, NY","Lake View, NY"
Lake View,SC,DILLON,"Lake View, SC","Lake View, SC"
Gallatin,MO,DAVIESS,"Lake Viking, MO","Gallatin, MO"
Lake Villa,IL,LAKE,"Lake Villa, IL","Lake Villa, IL"
Lake Village,AR,CHICOT,"Lake Village, AR","Lake Village, AR"
Lake Village,IN,NEWTON,"Lake Village, IN","Lake Village, IN"
Zephyr Cove,NV,DOUGLAS,"Lake Village, NV","Zephyr Cove, NV"
Lake Waccamaw,NC,COLUMBUS,"Lake Waccamaw, NC","Lake Waccamaw, NC"
Lake Wales,FL,POLK,"Lake Wales, FL","Lake Wales, FL"
Kansas City,MO,PLATTE,"Lake Waukomis, MO","Kansas City, MO"
Sardinia,OH,BROWN,"Lake Waynoka, OH","Sardinia, OH"
Wisconsin Rapids,WI,WOOD,"Lake Wazeecha, WI","Wisconsin Rapids, WI"
Penn Valley,CA,NEVADA,"Lake Wildwood, CA","Penn Valley, CA"
Magnolia,IL,PUTNAM,"Lake Wildwood, IL","Magnolia, IL"
Robinson,ND,KIDDER,"Lake Williams, ND","Robinson, ND"
Lake Wilson,MN,MURRAY,"Lake Wilson, MN","Lake Wilson, MN"
Windsor,WI,DANE,"Lake Windsor, WI","Windsor, WI"
Greenwood,MO,JACKSON,"Lake Winnebago, MO","Greenwood, MO"
Lake Winola,PA,WYOMING,"Lake Winola, PA","Lake Winola, PA"
Chippewa Falls,WI,CHIPPEWA,"Lake Wissota, WI","Chippewa Falls, WI"
Lake Worth,FL,PALM BEACH,"Lake Worth, FL","Lake Worth, FL"
Fort Worth,TX,TARRANT,"Lake Worth, TX","Fort Worth, TX"
Clover,SC,YORK,"Lake Wylie, SC","Clover, SC"
Lake Zurich,IL,LAKE,"Lake Zurich, IL","Lake Zurich, IL"
Prairieville,LA,ASCENSION,"Lake, LA","Prairieville, LA"
Lake,MI,CLARE,"Lake, MI","Lake, MI"
Lake,MS,SCOTT,"Lake, MS","Lake, MS"
Wilcox,NE,KEARNEY,"Lake, NE","Wilcox, NE"
Park Falls,WI,PRICE,"Lake, WI","Park Falls, WI"
Lake,WV,LOGAN,"Lake, WV","Lake, WV"
Lakebay,WA,PIERCE,"Lakebay, WA","Lakebay, WA"
Fayetteville,NC,CUMBERLAND,"Lakedale, NC","Fayetteville, NC"
Lakefield,MN,JACKSON,"Lakefield, MN","Lakefield, MN"
Lakehead,CA,SHASTA,"Lakehead, CA","Lakehead, CA"
Pipe Creek,TX,BANDERA,"Lakehills, TX","Pipe Creek, TX"
Lakehurst,NJ,OCEAN,"Lakehurst Nae, NJ","Lakehurst, NJ"
Lakehurst,NJ,OCEAN,"Lakehurst Naec, NJ","Lakehurst, NJ"
Lakehurst,NJ,OCEAN,"Lakehurst, NJ","Lakehurst, NJ"
Lakeland,MN,WASHINGTON,"Lakeland Shores, MN","Lakeland, MN"
Lakeland,MN,WASHINGTON,"Lakeland Shrs, MN","Lakeland, MN"
Lakeland,FL,POLK,"Lakeland, FL","Lakeland, FL"
Lakeland,GA,LANIER,"Lakeland, GA","Lakeland, GA"
Lakeland,LA,POINTE COUPEE,"Lakeland, LA","Lakeland, LA"
Lakeland,MI,LIVINGSTON,"Lakeland, MI","Lakeland, MI"
Lakeland,MN,WASHINGTON,"Lakeland, MN","Lakeland, MN"
Eldon,MO,MILLER,"Lakeland, MO","Eldon, MO"
Blackwood,NJ,CAMDEN,"Lakeland, NJ","Blackwood, NJ"
Arlington,TN,SHELBY,"Lakeland, TN","Arlington, TN"
Conroe,TX,MONTGOMERY,"Lakeland, TX","Conroe, TX"
Eastlake,OH,LAKE,"Lakeline, OH","Eastlake, OH"
Lakemont,GA,RABUN,"Lakemont, GA","Lakemont, GA"
Lakemont,NY,YATES,"Lakemont, NY","Lakemont, NY"
Mchenry,IL,MCHENRY,"Lakemoor, IL","Mchenry, IL"
Lakemore,OH,SUMMIT,"Lakemore, OH","Lakemore, OH"
Shelbina,MO,SHELBY,"Lakenan, MO","Shelbina, MO"
Lake Park,GA,LOWNDES,"Lakepark, GA","Lake Park, GA"
Lakeport,CA,LAKE,"Lakeport, CA","Lakeport, CA"
Fort Gratiot,MI,SAINT CLAIR,"Lakeport, MI","Fort Gratiot, MI"
Laconia,NH,BELKNAP,"Lakeport, NH","Laconia, NH"
Chittenango,NY,MADISON,"Lakeport, NY","Chittenango, NY"
Tabor,SD,BON HOMME,"Lakeport, SD","Tabor, SD"
Longview,TX,GREGG,"Lakeport, TX","Longview, TX"
