City,Abbr.,State,County,Alias,Metro_State,Metro_Count
Dorado,PR,Puerto Rico,DORADO,Villa Santa,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Dorado,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Paseo Del Mar,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Paseo Los Corales Ii,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Sect La Aldea,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Gables Breeze,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Miraflores,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Sabanera Dorado,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Villa Santa Ii,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Hacienda Mi Querido Viejo,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Parc Mameyal,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Paseo Del Sol,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Paseo Las Palmas,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Paseo Los Corales,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Costa De Oro,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Monte Mayor,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Montelindo,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Los Prados Sur,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Martorell,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Monte Elena,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Paisajes De Dorado,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Comunidad Arenales Ii,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Golden Hls,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB The Estates,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Bosque Dorado,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Brighton Country Club,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,Comunidad Arenales,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Dorado Del Mar,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Los Montes,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Monte Bello,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Monte Verde,"Dorado, Puerto Rico",
Dorado,PR,Puerto Rico,DORADO,URB Santa Barbara,"Dorado, Puerto Rico",
Ensenada,PR,Puerto Rico,GUANICA,URB Baco,"Ensenada, Puerto Rico",
Ensenada,PR,Puerto Rico,GUANICA,Ensenada,"Ensenada, Puerto Rico",
Florida,PR,Puerto Rico,FLORIDA,Florida,"Florida, Puerto Rico",
Florida,PR,Puerto Rico,FLORIDA,Repto Seoane,"Florida, Puerto Rico",
Florida,PR,Puerto Rico,FLORIDA,Alt De Florida,"Florida, Puerto Rico",
Florida,PR,Puerto Rico,FLORIDA,Est De Arroyo,"Florida, Puerto Rico",
Florida,PR,Puerto Rico,FLORIDA,URB Las Flores,"Florida, Puerto Rico",
Florida,PR,Puerto Rico,FLORIDA,URB Vegas De Florida,"Florida, Puerto Rico",
Florida,PR,Puerto Rico,FLORIDA,URB Altos De Florida,"Florida, Puerto Rico",
Garrochales,PR,Puerto Rico,ARECIBO,Hacienda De Garrochales,"Garrochales, Puerto Rico",
Garrochales,PR,Puerto Rico,ARECIBO,URB Los Jardines,"Garrochales, Puerto Rico",
Garrochales,PR,Puerto Rico,ARECIBO,Garrochales,"Garrochales, Puerto Rico",
Guanica,PR,Puerto Rico,GUANICA,Guanica,"Guanica, Puerto Rico",
Guanica,PR,Puerto Rico,GUANICA,Bo La Luna,"Guanica, Puerto Rico",
Guanica,PR,Puerto Rico,GUANICA,URB Bahia,"Guanica, Puerto Rico",
Guanica,PR,Puerto Rico,GUANICA,URB Sagrado Corazon,"Guanica, Puerto Rico",
Guanica,PR,Puerto Rico,GUANICA,Vista Mar,"Guanica, Puerto Rico",
Guanica,PR,Puerto Rico,GUANICA,URB Santa Clara,"Guanica, Puerto Rico",
Guanica,PR,Puerto Rico,GUANICA,Bda Esperanza,"Guanica, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,Guayanilla,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,URB La Concepcion,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,URB Santa Elena,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,Bda Guaydia,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,URB Stella,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,Ext Santa Elena 2,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,Villa Del Rio,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,Ext Santa Elena 3,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,URB Monte Claro,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,URB Santa Maria,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,URB Santa Elena 2,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,Bo Los Sitios,"Guayanilla, Puerto Rico",
Guayanilla,PR,Puerto Rico,GUAYANILLA,URB San Augusto,"Guayanilla, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Parc Santa Rosa,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Colinas De Hatillo,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Ext Villa Del Carmen,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Sect Aviles,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,URB Costa Norte,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,URB Mar Azul,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Bda Clan,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Est De La Ceiba,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Alt De Hatillo,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Brisas De Hatillo,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Est De Carrizales,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Ext San Ramon,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,URB Las Palmas,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Villa Del Carmen,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Hatillo,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,URB Corales De Hatillo,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,URB Hatillo Del Mar,"Hatillo, Puerto Rico",
Hatillo,PR,Puerto Rico,HATILLO,Valle Verde,"Hatillo, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,Hacienda La Monserrate,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,URB Verdun Ii,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,Parc San Romualdo,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,Hormigueros,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,Est Del Rio,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,Haciendas Constancia,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,URB Montebello,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,URB Verdun,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,Villa Zoraida,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,Colinas Del Oeste,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,Valle Hermoso,"Hormigueros, Puerto Rico",
Hormigueros,PR,Puerto Rico,HORMIGUEROS,Bo Lavadero,"Hormigueros, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Isabela,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Brisas Del Canal,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Comunidad Mantilla,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Parc Cotto,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Qtas Del Atlantico,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Las Uvas,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Rotarios,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Medina,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Sol Y Mar,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Alt Del Mar,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Comunidad Capiro,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Comunidad Los Pinos,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Comunidad Sonuco,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Est Velazquez,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Duran,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto San Antonio,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Vega Badillo,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Yomaira,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Cachichuelas,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect La Pra,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Villa Luna,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Figueroa,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Villa Pesquera,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Comunidad El Ramal,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect La Media Cuerda,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Las Marias,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Pueblo Nuevo,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Verdum,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Domenech,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Haciendas De Isabela,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Jard Miramar,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Parc Mora Guerrero,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Apolonio Velez Ramos,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Las Brisas,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Casimiro Perez,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Tocones,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Lamela,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Salvador Rios,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Santa Teresita,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Villa Karen,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Villa Lydia,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Bda La Mayor,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Comunidad El Canon,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Est Del Paraiso,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Jerusalen,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Santa Rosa,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Vista Verde,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Comunidad Guanabano,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Comunidad Los Ponce,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Capella,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Santa Maria,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Las Colinas,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect Los Toledo,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Hau,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Las Ceibas,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Villa Acevedo,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Comunidad Ramal,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Mans Del Atlantico,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Pradera Real,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Monte Claro,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Villa Y Mar,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Res Lomas Del Sol,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect San Antonio De La Tuna,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Llanos De Isabela,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Manuel Corchado,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Villa Gamal,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Villa Mizei,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Ext Villa Espana,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Repto Miraflores,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Sect California,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Costa Brava,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Islazul,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Las 3t,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,URB Las Flores,"Isabela, Puerto Rico",
Isabela,PR,Puerto Rico,ISABELA,Vistas Del Atlantico,"Isabela, Puerto Rico",
Jayuya,PR,Puerto Rico,JAYUYA,Alts De Borinquen,"Jayuya, Puerto Rico",
Jayuya,PR,Puerto Rico,JAYUYA,URB Hayuya,"Jayuya, Puerto Rico",
Jayuya,PR,Puerto Rico,JAYUYA,URB La Monserrate,"Jayuya, Puerto Rico",
Jayuya,PR,Puerto Rico,JAYUYA,URB Vega Linda,"Jayuya, Puerto Rico",
Jayuya,PR,Puerto Rico,JAYUYA,URB La Colina,"Jayuya, Puerto Rico",
Jayuya,PR,Puerto Rico,JAYUYA,Jard De Jayuya,"Jayuya, Puerto Rico",
Jayuya,PR,Puerto Rico,JAYUYA,Alts De Jayuya,"Jayuya, Puerto Rico",
Jayuya,PR,Puerto Rico,JAYUYA,Jayuya,"Jayuya, Puerto Rico",
Jayuya,PR,Puerto Rico,JAYUYA,Valle Verde,"Jayuya, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,Est Del Parra,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,Lajas,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,Jard De Lajas,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,URB El Valle,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,URB Linda Vista,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,Bda Tomei,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,Bda Nicolin Perez,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,Est De Lajas,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,Ext El Valle 2,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,Parq Real,"Lajas, Puerto Rico",
Lajas,PR,Puerto Rico,LAJAS,Alts De San Blas,"Lajas, Puerto Rico",
Lares,PR,Puerto Rico,LARES,Haciendas De Borinquen Ii,"Lares, Puerto Rico",
Lares,PR,Puerto Rico,LARES,URB Buena Vista,"Lares, Puerto Rico",
Lares,PR,Puerto Rico,LARES,Lares,"Lares, Puerto Rico",
Las Marias,PR,Puerto Rico,LAS MARIAS,Jard De Las Marias,"Las Marias, Puerto Rico",
Las Marias,PR,Puerto Rico,LAS MARIAS,URB El Coqui,"Las Marias, Puerto Rico",
Las Marias,PR,Puerto Rico,LAS MARIAS,URB El Bosque,"Las Marias, Puerto Rico",
Las Marias,PR,Puerto Rico,LAS MARIAS,URB Lavergne,"Las Marias, Puerto Rico",
Las Marias,PR,Puerto Rico,LAS MARIAS,Las Marias,"Las Marias, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Manati,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Repto Marista,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Oneill,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB San Salvador,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Villa Beatriz,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Colina Del Mar,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Est De Valle Verde,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Repto Garcia,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Camino Del Sol Ii,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Villa Forestal,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Villa Maria,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Jard De Monaco 3,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Lomas Del Manatuabon,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Monte Verde,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Valle De Tierras Nuevas,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Villas Del Manati,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Bo Cantera,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Ext Oneill,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Hacienda Hermanas Mena,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Jard De Monaco 2,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Repto Geovani,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Las Gardenias,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Manati Chalets,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Villa Nitza,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Villas Tesoro,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Bda San Jose,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Hacienda La Monserrate,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Flamboyan,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Portofino,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Santa Teresa,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Brisas De Mar Chiquita,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Est De Manati,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Est Marylin,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Jard De Monaco 1,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Parc Marquez,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Atenas,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Valles De Manati,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Alts De Manati,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Valle Encantado,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Villa Evangelina,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Ext San Salvador,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Parc La Luisa,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,Repto Rosello,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Los Rosales,"Manati, Puerto Rico",
Manati,PR,Puerto Rico,MANATI,URB Luchetti,"Manati, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,Villa Mercedes,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,Parc Lomas Verdes,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,Moca,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,Villa Soto,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,Parc Sabana,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,Res Edad Dorada,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,Hacienda La Monserrate,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,URB Las Palmas,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,URB Los Robles,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,URB Moca Gdns,"Moca, Puerto Rico",
Moca,PR,Puerto Rico,MOCA,Villa Deloamit,"Moca, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,URB Sea Beach Colony,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,Comunidad Estella,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,Jard De Rincon,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,Rincon,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,Comunidad Stella,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,Villas De La Pradera,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,Vista Azul,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,URB Palma Real,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,Ext Jard De Rincon,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,URB Cerro Los Pobres,"Rincon, Puerto Rico",
Rincon,PR,Puerto Rico,RINCON,URB Las Lomas,"Rincon, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Parc Chivas,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Repto Kennedy,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB Avila,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Bo Cacao,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB Dos Ceibas,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Quebradillas,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB La Romana,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Brisas Tropical,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Parc Terranova,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Villa Norma,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Parq Del Retiro,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB Santa Marina,"Quebradillas, Puerto Rico",
Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB El Retiro,"Quebradillas, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Mayaguez,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Mineral,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Salud,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villa Sultanita,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Carcel,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Rio Hondo,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Repto Brisas De Rio Hondo,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Repto San Miguel,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Ensanche Vivaldi,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Monterey,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villa India,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Colombia,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Paraiso De Mayaguez,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Sultana,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villas Del Sol,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Buena Vista,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo La Quinta,"Mayaguez, Puerto Rico",
Mayaguez,PR,Puerto Rico,MAYAGUEZ,Ext Belmonte,"Mayaguez, Puerto Rico",
