County,City_State
INDIAN RIVER,"Winter Beach, FL"
BREVARD,"Sebastian, FL"
BREVARD,"Sebastian, FL"
BREVARD,"Sebastian, FL"
MONROE,"Long Key, FL"
MONROE,"Long Key, FL"
MONROE,"Long Key, FL"
MONROE,"Long Key, FL"
MIAMI-DADE,"Hialeah, FL"
BROWARD,"Dania, FL"
BROWARD,"Dania, FL"
BROWARD,"Hallandale, FL"
BROWARD,"Hallandale, FL"
BROWARD,"Hallandale, FL"
BROWARD,"Hallandale, FL"
BROWARD,"Hallandale, FL"
BROWARD,"Hallandale, FL"
MIAMI-DADE,"Hialeah, FL"
MIAMI-DADE,"Hialeah, FL"
MIAMI-DADE,"Hialeah, FL"
MIAMI-DADE,"Hialeah, FL"
MIAMI-DADE,"Hialeah, FL"
MIAMI-DADE,"Hialeah, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Pembroke Pines, FL"
BROWARD,"Pembroke Pines, FL"
BROWARD,"Pembroke Pines, FL"
BROWARD,"Pembroke Pines, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MONROE,"Islamorada, FL"
MONROE,"Islamorada, FL"
MONROE,"Islamorada, FL"
MONROE,"Islamorada, FL"
MONROE,"Islamorada, FL"
MONROE,"Islamorada, FL"
MONROE,"Islamorada, FL"
MONROE,"Key Largo, FL"
MONROE,"Key Largo, FL"
MONROE,"Key Largo, FL"
MONROE,"Key Largo, FL"
MIAMI-DADE,"Homestead, FL"
MIAMI-DADE,"Homestead, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Key West, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Summerland Key, FL"
MONROE,"Big Pine Key, FL"
MONROE,"Big Pine Key, FL"
MONROE,"Big Pine Key, FL"
MONROE,"Big Pine Key, FL"
MONROE,"Marathon, FL"
MONROE,"Marathon, FL"
MONROE,"Marathon, FL"
MONROE,"Marathon, FL"
MONROE,"Marathon, FL"
MONROE,"Marathon, FL"
MONROE,"Key Colony Beach, FL"
MONROE,"Key Colony Beach, FL"
MONROE,"Key Colony Beach, FL"
MONROE,"Marathon Shores, FL"
MONROE,"Marathon Shores, FL"
MONROE,"Marathon Shores, FL"
MIAMI-DADE,"Opa Locka, FL"
MIAMI-DADE,"Opa Locka, FL"
MIAMI-DADE,"Opa Locka, FL"
MIAMI-DADE,"Miami Gardens, FL"
MIAMI-DADE,"Miami Gardens, FL"
MIAMI-DADE,"Miami Gardens, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Lighthouse Point, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
BROWARD,"Pompano Beach, FL"
MONROE,"Tavernier, FL"
MONROE,"Tavernier, FL"
BROWARD,"Coral Springs, FL"
BROWARD,"Coral Springs, FL"
BROWARD,"Hollywood, FL"
BROWARD,"Pembroke Pines, FL"
BROWARD,"Margate, FL"
BROWARD,"Margate, FL"
BROWARD,"Coconut Creek, FL"
BROWARD,"Margate, FL"
BROWARD,"Coconut Creek, FL"
BROWARD,"Coconut Creek, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Coral Gables, FL"
MIAMI-DADE,"Coral Gables, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Key Biscayne, FL"
MIAMI-DADE,"Key Biscayne, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"North Miami Beach, FL"
MIAMI-DADE,"North Miami Beach, FL"
MIAMI-DADE,"North Miami Beach, FL"
MIAMI-DADE,"North Miami Beach, FL"
MIAMI-DADE,"North Miami Beach, FL"
MIAMI-DADE,"North Miami Beach, FL"
MIAMI-DADE,"North Miami Beach, FL"
MIAMI-DADE,"North Miami Beach, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami Beach, FL"
MIAMI-DADE,"Miami, FL"
MIAMI-DADE,"Miami, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Plantation, FL"
BROWARD,"Plantation, FL"
BROWARD,"Plantation, FL"
BROWARD,"Plantation, FL"
BROWARD,"Fort Lauderdale, FL"
BROWARD,"Fort Lauderdale, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"North Palm Beach, FL"
PALM BEACH,"North Palm Beach, FL"
PALM BEACH,"North Palm Beach, FL"
PALM BEACH,"North Palm Beach, FL"
PALM BEACH,"North Palm Beach, FL"
PALM BEACH,"North Palm Beach, FL"
PALM BEACH,"North Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"Palm Beach Gardens, FL"
PALM BEACH,"Palm Beach Gardens, FL"
PALM BEACH,"Palm Beach Gardens, FL"
PALM BEACH,"Palm Beach Gardens, FL"
PALM BEACH,"Palm Beach Gardens, FL"
PALM BEACH,"Palm Beach Gardens, FL"
PALM BEACH,"Palm Beach Gardens, FL"
PALM BEACH,"Royal Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"Royal Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"West Palm Beach, FL"
PALM BEACH,"Wellington, FL"
PALM BEACH,"Wellington, FL"
PALM BEACH,"Wellington, FL"
PALM BEACH,"Wellington, FL"
PALM BEACH,"Wellington, FL"
PALM BEACH,"Wellington, FL"
PALM BEACH,"Wellington, FL"
PALM BEACH,"Royal Palm Beach, FL"
PALM BEACH,"Royal Palm Beach, FL"
PALM BEACH,"Royal Palm Beach, FL"
PALM BEACH,"Royal Palm Beach, FL"
PALM BEACH,"Royal Palm Beach, FL"
PALM BEACH,"Boynton Beach, FL"
PALM BEACH,"Boca Raton, FL"
PALM BEACH,"Belle Glade, FL"
PALM BEACH,"Boynton Beach, FL"
PALM BEACH,"Boynton Beach, FL"
PALM BEACH,"Boynton Beach, FL"
PALM BEACH,"Boynton Beach, FL"
PALM BEACH,"Boynton Beach, FL"
PALM BEACH,"Canal Point, FL"
PALM BEACH,"Canal Point, FL"
HENDRY,"Clewiston, FL"
BROWARD,"Deerfield Beach, FL"
BROWARD,"Deerfield Beach, FL"
PALM BEACH,"Delray Beach, FL"
PALM BEACH,"Delray Beach, FL"
PALM BEACH,"Delray Beach, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Greenacres, FL"
PALM BEACH,"Greenacres, FL"
PALM BEACH,"Greenacres, FL"
MARTIN,"Hobe Sound, FL"
PALM BEACH,"Jupiter, FL"
PALM BEACH,"Lake Harbor, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Lake Worth, FL"
PALM BEACH,"Boca Raton, FL"
PALM BEACH,"Jupiter, FL"
PALM BEACH,"Jupiter, FL"
PALM BEACH,"Jupiter, FL"
PALM BEACH,"Loxahatchee, FL"
PALM BEACH,"Loxahatchee, FL"
PALM BEACH,"LOX, FL"
PALM BEACH,"Loxahatchee, FL"
PALM BEACH,"Loxahatchee, FL"
PALM BEACH,"Loxahatchee, FL"
PALM BEACH,"Loxahatchee, FL"
GLADES,"Moore Haven, FL"
PALM BEACH,"Pahokee, FL"
PALM BEACH,"Palm Beach, FL"
PALM BEACH,"Palm Beach, FL"
PALM BEACH,"Palm Beach, FL"
PALM BEACH,"Delray Beach, FL"
PALM BEACH,"Boca Raton, FL"
PALM BEACH,"Boca Raton, FL"
PALM BEACH,"South Bay, FL"
PALM BEACH,"Boca Raton, FL"
HILLSBOROUGH,"Balm, FL"
HILLSBOROUGH,"Brandon, FL"
SUMTER,"Bushnell, FL"
SUMTER,"Center Hill, FL"
SUMTER,"Center Hill, FL"
SUMTER,"Coleman, FL"
PASCO,"Dade City, FL"
PASCO,"Dade City, FL"
PASCO,"Crystal Springs, FL"
PASCO,"Crystal Springs, FL"
PASCO,"Dade City, FL"
HILLSBOROUGH,"Dover, FL"
HILLSBOROUGH,"Durant, FL"
HILLSBOROUGH,"Gibsonton, FL"
PASCO,"Lacoochee, FL"
SUMTER,"Lake Panasoffkee, FL"
SUMTER,"Lake Panasoffkee, FL"
PASCO,"Zephyrhills, FL"
PASCO,"Wesley Chapel, FL"
PASCO,"Wesley Chapel, FL"
HILLSBOROUGH,"Lithia, FL"
HILLSBOROUGH,"Lutz, FL"
HILLSBOROUGH,"Mango, FL"
HILLSBOROUGH,"Odessa, FL"
HILLSBOROUGH,"Plant City, FL"
HILLSBOROUGH,"Riverview, FL"
HILLSBOROUGH,"Ruskin, FL"
HILLSBOROUGH,"Ruskin, FL"
HILLSBOROUGH,"Sun City Center, FL"
HILLSBOROUGH,"Sun City Center, FL"
HILLSBOROUGH,"Sun City Center, FL"
HILLSBOROUGH,"Apollo Beach, FL"
HILLSBOROUGH,"Apollo Beach, FL"
PASCO,"Saint Leo, FL"
HILLSBOROUGH,"Ruskin, FL"
PASCO,"San Antonio, FL"
HILLSBOROUGH,"Seffner, FL"
SUMTER,"Sumterville, FL"
HILLSBOROUGH,"Sun City, FL"
HILLSBOROUGH,"Sydney, FL"
HILLSBOROUGH,"Thonotosassa, FL"
PASCO,"Trilby, FL"
HILLSBOROUGH,"Valrico, FL"
SUMTER,"Webster, FL"
SUMTER,"Webster, FL"
SUMTER,"Webster, FL"
HILLSBOROUGH,"Wimauma, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
HILLSBOROUGH,"Tampa, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Saint Petersburg, FL"
PINELLAS,"Bay Pines, FL"
PINELLAS,"Clearwater, FL"
PINELLAS,"Clearwater, FL"
PINELLAS,"Clearwater Beach, FL"
PINELLAS,"Clearwater Beach, FL"
PINELLAS,"Clearwater, FL"
PINELLAS,"Largo, FL"
PINELLAS,"Largo, FL"
PINELLAS,"Largo, FL"
PINELLAS,"Seminole, FL"
PINELLAS,"Seminole, FL"
PINELLAS,"Largo, FL"
PINELLAS,"Pinellas Park, FL"
PINELLAS,"Indian Rocks Beach, FL"
PINELLAS,"Indian Rocks Beach, FL"
PINELLAS,"Indian Rocks Beach, FL"
PINELLAS,"Indian Rocks Beach, FL"
PINELLAS,"Indian Rocks Beach, FL"
PINELLAS,"Indian Rocks Beach, FL"
PINELLAS,"Belleair Beach, FL"
PINELLAS,"Belleair Beach, FL"
PINELLAS,"Belleair Beach, FL"
PINELLAS,"Belleair Beach, FL"
PINELLAS,"Belleair Beach, FL"
PINELLAS,"Belleair Beach, FL"
PINELLAS,"Belleair Beach, FL"
POLK,"Lakeland, FL"
POLK,"Lakeland, FL"
POLK,"Alturas, FL"
POLK,"Auburndale, FL"
HIGHLANDS,"Avon Park, FL"
POLK,"Babson Park, FL"
POLK,"Bartow, FL"
HARDEE,"Bowling Green, FL"
POLK,"Bradley, FL"
POLK,"Davenport, FL"
POLK,"Dundee, FL"
POLK,"Eagle Lake, FL"
POLK,"Eaton Park, FL"
POLK,"Fort Meade, FL"
POLK,"Frostproof, FL"
POLK,"Haines City, FL"
POLK,"Highland City, FL"
POLK,"Homeland, FL"
OSCEOLA,"Intercession City, FL"
OSCEOLA,"Intercession City, FL"
POLK,"Kathleen, FL"
POLK,"Lake Alfred, FL"
POLK,"Lake Hamilton, FL"
HIGHLANDS,"Lake Placid, FL"
POLK,"Lake Wales, FL"
POLK,"Lakeshore, FL"
POLK,"Lakeshore, FL"
POLK,"Indian Lake Estates, FL"
POLK,"Indian Lake Estates, FL"
POLK,"Indian Lake Estates, FL"
POLK,"Nalcrest, FL"
POLK,"Nalcrest, FL"
HIGHLANDS,"Lorida, FL"
POLK,"Loughman, FL"
POLK,"Mulberry, FL"
POLK,"Nichols, FL"
HARDEE,"Ona, FL"
POLK,"River Ranch, FL"
POLK,"River Ranch, FL"
POLK,"Polk City, FL"
HIGHLANDS,"Sebring, FL"
HARDEE,"Wauchula, FL"
POLK,"Waverly, FL"
POLK,"Winter Haven, FL"
POLK,"Winter Haven, FL"
POLK,"Winter Haven, FL"
POLK,"JPV, FL"
POLK,"Winter Haven, FL"
POLK,"Winter Haven, FL"
POLK,"Winter Haven, FL"
POLK,"Winter Haven, FL"
POLK,"Winter Haven, FL"
POLK,"Winter Haven, FL"
HARDEE,"Zolfo Springs, FL"
POLK,"Davenport, FL"
POLK,"Davenport, FL"
LEE,"Fort Myers, FL"
LEE,"FMY, FL"
LEE,"F M, FL"
LEE,"Fort Myers, FL"
LEE,"North Fort Myers, FL"
LEE,"North Fort Myers, FL"
LEE,"North Fort Myers, FL"
LEE,"North Fort Myers, FL"
LEE,"North Fort Myers, FL"
LEE,"North Fort Myers, FL"
LEE,"North Fort Myers, FL"
LEE,"Cape Coral, FL"
LEE,"Fort Myers, FL"
LEE,"Cape Coral, FL"
LEE,"Cape Coral, FL"
LEE,"Fort Myers, FL"
LEE,"Fort Myers, FL"
LEE,"Fort Myers, FL"
LEE,"North Fort Myers, FL"
LEE,"Alva, FL"
LEE,"Boca Grande, FL"
LEE,"Bokeelia, FL"
LEE,"Captiva, FL"
CHARLOTTE,"El Jobean, FL"
LEE,"Estero, FL"
HENDRY,"Felda, FL"
LEE,"Fort Myers Beach, FL"
LEE,"Fort Myers Beach, FL"
LEE,"Fort Myers Beach, FL"
HENDRY,"Labelle, FL"
HENDRY,"Labelle, FL"
HENDRY,"Labelle, FL"
HENDRY,"Labelle, FL"
LEE,"Lehigh Acres, FL"
LEE,"Lehigh Acres, FL"
CHARLOTTE,"Murdock, FL"
GLADES,"Palmdale, FL"
LEE,"Pineland, FL"
CHARLOTTE,"Placida, FL"
CHARLOTTE,"Placida, FL"
CHARLOTTE,"Rotonda West, FL"
CHARLOTTE,"Rotonda West, FL"
CHARLOTTE,"Rotonda West, FL"
CHARLOTTE,"Port Charlotte, FL"
CHARLOTTE,"Port Charlotte, FL"
CHARLOTTE,"Punta Gorda, FL"
CHARLOTTE,"Port Charlotte, FL"
LEE,"Saint James City, FL"
LEE,"Saint James City, FL"
LEE,"Sanibel, FL"
HIGHLANDS,"Venus, FL"
LEE,"Fort Myers, FL"
LEE,"Lehigh Acres, FL"
LEE,"Lehigh Acres, FL"
CHARLOTTE,"Punta Gorda, FL"
CHARLOTTE,"Punta Gorda, FL"
LEE,"Cape Coral, FL"
LEE,"Cape Coral, FL"
LEE,"Cape Coral, FL"
LEE,"Cape Coral, FL"
LEE,"Fort Myers, FL"
COLLIER,"Naples, FL"
COLLIER,"Naples, FL"
COLLIER,"Naples, FL"
COLLIER,"Naples, FL"
LEE,"Bonita Springs, FL"
LEE,"Bonita Springs, FL"
LEE,"Bonita Springs, FL"
LEE,"Bonita Springs, FL"
LEE,"Bonita Springs, FL"
COLLIER,"Copeland, FL"
COLLIER,"Chokoloskee, FL"
COLLIER,"Everglades City, FL"
COLLIER,"Everglades City, FL"
COLLIER,"Goodland, FL"
MIAMI-DADE,"Ochopee, FL"
MIAMI-DADE,"Ochopee, FL"
COLLIER,"Immokalee, FL"
COLLIER,"Immokalee, FL"
COLLIER,"Marco Island, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Cortez, FL"
MANATEE,"Anna Maria, FL"
MANATEE,"Bradenton Beach, FL"
MANATEE,"Bradenton Beach, FL"
MANATEE,"Bradenton Beach, FL"
MANATEE,"Holmes Beach, FL"
MANATEE,"Holmes Beach, FL"
MANATEE,"Holmes Beach, FL"
MANATEE,"Parrish, FL"
MANATEE,"Parrish, FL"
MANATEE,"Palmetto, FL"
MANATEE,"Palmetto, FL"
MANATEE,"Ellenton, FL"
SARASOTA,"Englewood, FL"
SARASOTA,"Englewood, FL"
SARASOTA,"Englewood, FL"
CHARLOTTE,"Englewood, FL"
CHARLOTTE,"Englewood, FL"
CHARLOTTE,"Englewood, FL"
MANATEE,"Longboat Key, FL"
MANATEE,"Longboat Key, FL"
SARASOTA,"Osprey, FL"
SARASOTA,"Sarasota, FL"
SARASOTA,"Sarasota, FL"
SARASOTA,"Sarasota, FL"
SARASOTA,"Sarasota, FL"
SARASOTA,"Sarasota, FL"
MANATEE,"Sarasota, FL"
MANATEE,"Terra Ceia, FL"
MANATEE,"Terra Ceia, FL"
MANATEE,"Terra Ceia, FL"
MANATEE,"Myakka City, FL"
MANATEE,"Sarasota, FL"
MANATEE,"Oneco, FL"
DE SOTO,"Arcadia, FL"
DE SOTO,"Arcadia, FL"
DE SOTO,"Arcadia, FL"
DE SOTO,"Fort Ogden, FL"
DE SOTO,"Fort Ogden, FL"
DE SOTO,"Nocatee, FL"
MANATEE,"Tallevast, FL"
SARASOTA,"Laurel, FL"
SARASOTA,"Nokomis, FL"
SARASOTA,"Nokomis, FL"
SARASOTA,"Sarasota, FL"
MANATEE,"Bradenton, FL"
MANATEE,"Bradenton, FL"
SARASOTA,"Venice, FL"
SARASOTA,"North Port, FL"
SARASOTA,"North Port, FL"
SARASOTA,"North Port, FL"
SARASOTA,"North Port, FL"
SARASOTA,"North Port, FL"
MARION,"Belleview, FL"
CITRUS,"Crystal River, FL"
MARION,"Dunnellon, FL"
CITRUS,"Dunnellon, FL"
CITRUS,"Dunnellon, FL"
CITRUS,"Dunnellon, FL"
CITRUS,"Floral City, FL"
CITRUS,"Hernando, FL"
CITRUS,"Hernando, FL"
CITRUS,"Holder, FL"
CITRUS,"Homosassa, FL"
CITRUS,"Homosassa, FL"
CITRUS,"Homosassa, FL"
CITRUS,"Homosassa Springs, FL"
CITRUS,"Homosassa Springs, FL"
LEVY,"Inglis, FL"
CITRUS,"Inverness, FL"
CITRUS,"Lecanto, FL"
CITRUS,"Beverly Hills, FL"
CITRUS,"Beverly Hills, FL"
MARION,"Ocala, FL"
MARION,"Ocala, FL"
SUMTER,"Oxford, FL"
MARION,"Silver Springs, FL"
MARION,"Silver Springs, FL"
MARION,"Summerfield, FL"
LEVY,"Yankeetown, FL"
HERNANDO,"Brooksville, FL"
HERNANDO,"Brooksville, FL"
HERNANDO,"Brooksville, FL"
HERNANDO,"Brooksville, FL"
HERNANDO,"Spring Hill, FL"
HERNANDO,"Spring Hill, FL"
HERNANDO,"Spring Hill, FL"
HERNANDO,"Spring Hill, FL"
HERNANDO,"Spring Hill, FL"
PASCO,"Spring Hill, FL"
PASCO,"Spring Hill, FL"
PASCO,"Spring Hill, FL"
HERNANDO,"Brooksville, FL"
HERNANDO,"Istachatta, FL"
